pressure1,pressure2,temperature
9040,18976,2102
9030,18979,2102
9035,18979,2102
9015,18979,2102
9020,18976,2102
9020,18976,2102
9010,18976,2102
9015,18976,2102
9040,18976,2102
9020,18976,2102
9025,18979,2102
9005,18979,2102
9015,18979,2102
9001,18976,2102
9025,18976,2102
9010,18979,2102
9020,18976,2102
8996,18973,2102
9010,18976,2102
8996,18979,2102
9010,18976,2102
8991,18979,2102
9010,18976,2102
9010,18976,2102
9020,18979,2102
8996,18979,2102
9010,18979,2102
8996,18976,2102
9010,18979,2102
8986,18979,2102
9005,18976,2102
8996,18976,2102
9025,18976,2102
9010,18979,2102
9025,18979,2102
9020,18979,2102
9025,18976,2102
8996,18976,2102
9015,18979,2102
8986,18979,2102
9010,18976,2102
8996,18979,2102
9025,18976,2102
8986,18979,2102
9015,18976,2102
8991,18976,2102
9005,18973,2102
8981,18979,2102
9005,18976,2102
8986,18976,2102
9015,18979,2102
8981,18979,2102
8991,18976,2102
8996,18976,2102
9010,18979,2102
9001,18976,2102
9020,18979,2102
8986,18976,2102
8991,18979,2102
8991,18979,2102
9001,18976,2102
8991,18979,2102
9005,18976,2102
8996,18976,2102
9015,18976,2102
8986,18976,2102
8986,18976,2102
8971,18979,2102
8981,18976,2102
8976,18979,2102
8991,18976,2102
8966,18976,2102
8996,18976,2102
8956,18979,2102
8966,18979,2102
8942,18979,2102
8971,18979,2102
8976,18979,2102
8986,18979,2102
8966,18976,2102
8966,18976,2102
8952,18979,2102
8966,18976,2102
8966,18979,2102
8986,18979,2102
8961,18979,2102
8981,18979,2102
8971,18976,2102
8976,18976,2102
8952,18979,2102
8971,18979,2102
8971,18976,2102
8976,18976,2102
8956,18976,2102
8986,18976,2102
8952,18976,2102
8961,18976,2102
8956,18976,2102
8976,18979,2102
8952,18976,2102
8966,18976,2102
8952,18976,2102
8961,18979,2102
8956,18976,2102
8961,18976,2102
8942,18976,2102
8971,18976,2102
8956,18976,2102
8971,18979,2102
8952,18976,2102
8961,18976,2102
8952,18979,2102
8971,18973,2102
8956,18976,2102
8966,18976,2102
8947,18976,2102
8971,18976,2102
8952,18976,2102
8991,18976,2102
8942,18979,2102
8966,18979,2102
8952,18976,2102
8947,18976,2102
8932,18976,2102
8961,18979,2102
8952,18979,2102
8961,18976,2102
8947,18979,2102
8966,18976,2102
8947,18979,2102
8966,18979,2102
8947,18979,2102
8956,18979,2102
8952,18979,2102
8966,18979,2102
8947,18979,2102
8947,18973,2102
8937,18979,2102
8956,18976,2102
8937,18979,2102
8952,18973,2102
8937,18976,2102
8952,18973,2102
8932,18979,2102
8937,18976,2102
8932,18979,2102
8942,18973,2102
8927,18979,2102
8937,18976,2102
8912,18973,2102
8937,18973,2102
8922,18979,2102
8947,18976,2102
8927,18976,2102
8942,18979,2102
8922,18976,2102
8927,18976,2102
8912,18979,2102
8932,18973,2102
8927,18979,2102
8952,18976,2102
8917,18979,2102
8927,18976,2102
8922,18976,2102
8927,18976,2102
8912,18976,2102
8932,18976,2102
8912,18973,2102
8917,18979,2102
8912,18979,2102
8932,18976,2102
8902,18976,2102
8932,18976,2102
8927,18979,2102
8942,18979,2102
8912,18979,2102
8907,18976,2102
8912,18979,2102
8927,18976,2102
8912,18976,2102
8922,18976,2102
8907,18979,2102
8932,18973,2102
8917,18976,2102
8932,18976,2102
8907,18976,2102
8932,18979,2102
8917,18979,2102
8927,18979,2102
8893,18976,2102
8902,18976,2102
8893,18976,2102
8917,18979,2102
8907,18979,2102
8937,18976,2102
8898,18979,2102
8907,18973,2102
8902,18976,2102
8912,18973,2102
8888,18973,2102
8907,18976,2102
8917,18976,2102
8917,18976,2102
8902,18976,2102
8927,18976,2102
8902,18979,2102
8932,18979,2102
8912,18976,2102
8927,18979,2102
8907,18979,2102
8922,18979,2102
8902,18976,2102
8922,18976,2102
8912,18976,2102
8927,18973,2102
8917,18976,2102
8927,18973,2102
8898,18976,2102
8898,18979,2102
8878,18976,2102
8907,18976,2102
8902,18976,2102
8907,18976,2102
8888,18979,2102
8902,18976,2102
8883,18976,2102
8893,18979,2102
8878,18976,2102
8893,18976,2102
8863,18976,2102
8893,18976,2102
8883,18976,2102
8902,18976,2102
8883,18979,2102
8888,18976,2102
8868,18976,2102
8902,18976,2102
8888,18976,2102
8898,18979,2102
8868,18976,2102
8888,18976,2102
8873,18976,2102
8883,18969,2102
8873,18976,2102
8888,18976,2102
8878,18976,2102
8873,18976,2102
8853,18976,2102
8888,18979,2102
8863,18976,2102
8888,18976,2102
8873,18979,2102
8883,18976,2102
8873,18976,2102
8893,18976,2102
8873,18976,2102
8888,18976,2102
8868,18979,2102
8883,18979,2102
8858,18979,2102
8873,18976,2102
8868,18979,2102
8893,18976,2102
8888,18976,2102
8878,18976,2102
8868,18976,2102
8878,18979,2102
8853,18976,2102
8883,18973,2102
8873,18976,2102
8902,18979,2102
8863,18976,2102
8868,18976,2102
8863,18979,2102
8883,18979,2102
8868,18979,2102
8888,18979,2102
8868,18979,2102
8878,18976,2102
8863,18979,2102
8883,18979,2102
8848,18976,2102
8868,18973,2102
8858,18976,2102
8873,18979,2102
8853,18976,2101
8853,18976,2102
8853,18976,2102
8863,18973,2102
8843,18979,2102
8858,18979,2102
8853,18979,2102
8863,18976,2102
8834,18973,2102
8863,18973,2102
8839,18976,2102
8863,18976,2102
8858,18976,2102
8858,18976,2102
8834,18976,2102
8843,18976,2102
8829,18976,2102
8848,18973,2102
8839,18976,2102
8858,18976,2102
8814,18976,2102
8839,18979,2102
8814,18976,2102
8829,18973,2102
8829,18976,2102
8848,18976,2102
8834,18976,2102
8848,18976,2102
8824,18973,2102
8839,18979,2102
8839,18976,2102
8843,18976,2102
8834,18976,2102
8848,18976,2102
8824,18979,2102
8848,18976,2102
8824,18976,2102
8843,18979,2102
8829,18979,2102
8853,18979,2102
8829,18979,2102
8848,18979,2102
8839,18979,2102
8843,18979,2102
8824,18973,2101
8853,18979,2101
8834,18979,2101
8839,18979,2101
8824,18976,2101
8839,18979,2101
8824,18979,2101
8843,18976,2101
8824,18976,2101
8839,18976,2101
8819,18979,2101
8824,18979,2101
8814,18979,2101
8834,18973,2101
8804,18979,2101
8839,18979,2101
8819,18976,2101
8829,18976,2101
8814,18979,2101
8819,18973,2101
8814,18979,2101
8824,18979,2101
8804,18976,2101
8839,18979,2101
8819,18976,2101
8839,18976,2101
8814,18976,2101
8839,18976,2101
8814,18979,2101
8824,18976,2101
8809,18976,2101
8834,18976,2101
8809,18979,2101
8824,18979,2101
8809,18976,2101
8824,18979,2101
8809,18979,2101
8834,18979,2101
8809,18976,2101
8809,18979,2101
8789,18976,2101
8799,18979,2101
8794,18976,2101
8814,18976,2101
8784,18976,2101
8814,18979,2101
8804,18979,2101
8814,18976,2101
8799,18973,2101
8819,18973,2101
8809,18979,2101
8819,18976,2101
8804,18979,2101
8819,18976,2101
8804,18976,2101
8819,18976,2101
8794,18979,2101
8804,18976,2101
8789,18976,2101
8809,18973,2101
8784,18976,2101
8814,18976,2101
8799,18976,2101
8829,18979,2101
8809,18976,2101
8809,18976,2101
8779,18973,2101
8814,18979,2101
8789,18976,2101
8794,18976,2101
8774,18976,2101
8809,18973,2101
8784,18976,2101
8809,18976,2101
8794,18976,2101
8804,18976,2101
8779,18976,2101
8799,18976,2101
8784,18979,2101
8809,18976,2101
8779,18976,2101
8799,18976,2101
8779,18976,2101
8804,18979,2102
8779,18976,2102
8789,18979,2102
8794,18976,2101
8774,18976,2101
8760,18979,2101
8789,18976,2101
8784,18976,2101
8809,18979,2101
8784,18979,2101
8794,18976,2101
8784,18979,2101
8784,18979,2101
8765,18979,2101
8789,18979,2101
8784,18979,2101
8789,18973,2101
8760,18979,2101
8779,18979,2101
8770,18976,2101
8789,18976,2101
8765,18976,2101
8794,18979,2101
8774,18979,2101
8789,18979,2101
8760,18979,2101
8774,18976,2101
8750,18973,2101
8779,18976,2101
8779,18979,2101
8789,18976,2101
8760,18979,2101
8770,18979,2101
8755,18979,2101
8774,18979,2101
8755,18979,2101
8784,18976,2101
8774,18976,2101
8784,18979,2101
8750,18979,2101
8770,18979,2101
8760,18979,2101
8789,18979,2101
8765,18979,2101
8765,18976,2101
8745,18979,2101
8765,18976,2101
8750,18979,2101
8770,18976,2101
8750,18979,2101
8789,18979,2101
8765,18976,2101
8779,18976,2101
8760,18976,2101
8774,18979,2101
8760,18979,2101
8774,18976,2101
8760,18979,2101
8770,18976,2101
8750,18979,2101
8770,18979,2101
8755,18979,2101
8760,18979,2101
8745,18979,2101
8770,18976,2101
8750,18976,2101
8755,18976,2101
8745,18979,2101
8765,18976,2101
8735,18979,2101
8750,18976,2101
8735,18976,2101
8755,18973,2101
8740,18976,2101
8755,18976,2101
8730,18979,2101
8745,18976,2101
8740,18976,2101
8760,18979,2101
8730,18976,2101
8745,18979,2101
8720,18976,2101
8740,18979,2101
8720,18976,2101
8755,18976,2101
8740,18979,2101
8745,18973,2101
8720,18979,2101
8735,18973,2101
8735,18979,2101
8755,18976,2101
8745,18976,2101
8760,18979,2101
8710,18979,2101
8735,18976,2101
8715,18979,2101
8730,18979,2101
8715,18976,2101
8745,18979,2101
8725,18976,2101
8735,18976,2101
8720,18979,2101
8730,18976,2101
8725,18976,2101
8765,18976,2101
8735,18979,2101
8750,18976,2101
8730,18973,2101
8745,18976,2101
8725,18979,2101
8740,18976,2101
8720,18979,2101
8735,18976,2101
8715,18979,2101
8735,18976,2101
8715,18979,2101
8730,18976,2101
8710,18976,2101
8730,18976,2101
8710,18979,2101
8725,18976,2101
8710,18973,2101
8725,18979,2101
8715,18976,2101
8730,18976,2101
8715,18976,2101
8725,18976,2101
8705,18979,2101
8720,18976,2101
8691,18979,2101
8715,18979,2101
8705,18973,2101
8735,18976,2101
8710,18979,2101
8725,18976,2101
8700,18979,2101
8725,18979,2101
8691,18979,2101
8710,18976,2101
8700,18979,2101
8705,18979,2101
8676,18979,2101
8700,18976,2101
8686,18979,2101
8710,18976,2101
8700,18979,2101
8735,18976,2101
8691,18979,2101
8691,18976,2101
8676,18979,2101
8700,18979,2101
8696,18976,2101
8710,18979,2101
8686,18979,2101
8686,18979,2101
8666,18979,2101
8696,18979,2101
8691,18979,2101
8691,18979,2101
8676,18976,2101
8710,18976,2101
8705,18979,2101
8700,18979,2101
8691,18976,2101
8720,18976,2101
8671,18979,2101
8696,18976,2101
8691,18976,2101
8720,18976,2101
8696,18979,2101
8710,18979,2101
8676,18976,2101
8691,18976,2101
8691,18979,2101
8710,18976,2101
8691,18976,2101
8710,18976,2101
8676,18976,2101
8681,18979,2101
8671,18976,2101
8691,18976,2101
8671,18979,2101
8696,18976,2101
8671,18976,2101
8676,18979,2101
8661,18976,2101
8686,18976,2101
8661,18976,2101
8686,18976,2101
8661,18976,2101
8681,18976,2101
8681,18979,2101
8686,18976,2101
8656,18976,2101
8681,18979,2101
8671,18976,2101
8666,18976,2101
8646,18976,2101
8666,18976,2101
8646,18979,2101
8666,18976,2101
8651,18976,2101
8691,18976,2101
8666,18979,2101
8671,18979,2101
8656,18979,2101
8671,18976,2101
8666,18979,2101
8691,18976,2101
8656,18979,2101
8666,18979,2101
8651,18979,2101
8666,18979,2101
8636,18979,2101
8661,18976,2101
8656,18979,2101
8666,18976,2101
8646,18979,2101
8656,18976,2101
8621,18979,2101
8661,18976,2101
8646,18979,2101
8656,18979,2101
8636,18976,2101
8651,18979,2101
8646,18979,2101
8661,18976,2101
8641,18979,2101
8666,18979,2101
8641,18976,2101
8661,18979,2101
8631,18979,2101
8661,18979,2101
8656,18979,2101
8656,18979,2101
8641,18976,2101
8656,18979,2101
8641,18979,2101
8656,18976,2101
8641,18979,2101
8661,18976,2101
8651,18979,2101
8671,18979,2101
8651,18979,2101
8661,18979,2101
8636,18979,2101
8636,18979,2101
8636,18979,2101
8646,18979,2101
8631,18979,2101
8656,18976,2101
8641,18976,2101
8646,18979,2101
8631,18979,2101
8651,18979,2101
8631,18979,2101
8646,18979,2101
8631,18979,2101
8641,18979,2101
8621,18979,2101
8646,18979,2101
8616,18979,2101
8641,18976,2101
8626,18976,2101
8636,18979,2101
8601,18979,2101
8626,18979,2101
8616,18979,2101
8621,18976,2101
8611,18979,2101
8641,18976,2101
8626,18976,2101
8636,18976,2101
8621,18976,2101
8626,18973,2101
8601,18976,2101
8631,18979,2101
8621,18979,2101
8641,18976,2101
8616,18976,2101
8626,18976,2102
8606,18979,2102
8626,18979,2101
8611,18976,2101
8626,18976,2102
8611,18976,2101
8636,18976,2101
8606,18979,2102
8631,18979,2102
8616,18976,2102
8636,18973,2102
8621,18976,2102
8621,18976,2102
8611,18976,2102
8621,18976,2102
8601,18979,2102
8621,18976,2101
8606,18976,2101
8636,18973,2101
8601,18979,2101
8611,18976,2101
8587,18976,2101
8606,18976,2101
8601,18976,2101
8616,18979,2101
8582,18979,2101
8611,18979,2101
8577,18976,2101
8611,18976,2101
8601,18976,2101
8616,18976,2101
8601,18976,2101
8611,18976,2101
8592,18979,2101
8606,18979,2101
8582,18979,2101
8592,18976,2101
8587,18976,2101
8611,18979,2101
8582,18979,2101
8606,18979,2101
8587,18979,2101
8592,18976,2101
8577,18979,2101
8597,18976,2101
8582,18976,2101
8601,18979,2101
8582,18979,2101
8592,18979,2101
8582,18979,2101
8597,18979,2101
8567,18976,2101
8601,18979,2101
8592,18979,2101
8592,18976,2101
8567,18976,2101
8592,18979,2101
8582,18979,2101
8616,18979,2101
8587,18976,2101
8597,18976,2101
8577,18976,2101
8577,18976,2101
8567,18979,2101
8582,18976,2101
8592,18979,2101
8611,18979,2101
8582,18979,2101
8587,18976,2101
8567,18976,2101
8587,18976,2101
8562,18976,2101
8582,18979,2101
8582,18976,2101
8582,18976,2101
8562,18979,2101
8592,18976,2101
8562,18979,2101
8582,18979,2101
8572,18976,2101
8592,18979,2101
8562,18976,2101
8572,18976,2101
8567,18976,2101
8572,18976,2101
8552,18976,2101
8572,18976,2101
8562,18976,2101
8587,18979,2101
8562,18976,2101
8577,18976,2101
8552,18976,2101
8572,18976,2101
8562,18979,2101
8582,18976,2101
8562,18976,2101
8567,18976,2101
8542,18976,2101
8567,18973,2101
8547,18976,2101
8577,18976,2102
8557,18973,2102
8572,18976,2102
8547,18979,2102
8572,18976,2102
8547,18976,2102
8562,18973,2102
8547,18976,2102
8557,18973,2102
8552,18973,2102
8577,18976,2102
8557,18976,2102
8572,18976,2102
8547,18976,2102
8562,18973,2102
8557,18979,2102
8572,18973,2102
8552,18976,2102
8567,18976,2102
8542,18976,2102
8557,18979,2102
8537,18979,2102
8557,18979,2102
8537,18979,2102
8562,18976,2101
8547,18979,2102
8562,18976,2102
8552,18976,2102
8567,18976,2102
8547,18979,2101
8562,18979,2101
8542,18976,2101
8557,18976,2101
8542,18979,2101
8567,18976,2101
8542,18976,2101
8562,18976,2101
8547,18979,2101
8557,18976,2101
8542,18979,2101
8547,18976,2101
8532,18976,2101
8557,18976,2101
8537,18979,2101
8552,18979,2101
8537,18979,2101
8542,18979,2101
8532,18979,2101
8567,18976,2101
8552,18976,2101
8552,18973,2101
8527,18979,2101
8552,18979,2101
8532,18979,2101
8542,18976,2101
8532,18979,2101
8552,18976,2101
8542,18976,2101
8547,18976,2101
8517,18979,2101
8527,18979,2101
8507,18976,2101
8532,18976,2101
8527,18979,2101
8542,18976,2101
8507,18976,2101
8542,18976,2101
8532,18976,2101
8542,18979,2101
8532,18979,2101
8537,18979,2101
8527,18979,2101
8542,18976,2101
8512,18976,2101
8522,18979,2101
8507,18979,2101
8547,18976,2101
8517,18979,2101
8532,18976,2101
8517,18976,2101
8532,18976,2101
8502,18976,2101
8522,18976,2101
8522,18976,2101
8537,18976,2101
8512,18979,2101
8532,18976,2101
8512,18973,2101
8532,18976,2101
8527,18979,2101
8557,18976,2101
8527,18979,2101
8537,18979,2101
8517,18976,2101
8542,18976,2101
8517,18976,2101
8532,18976,2101
8517,18979,2101
8537,18979,2101
8507,18979,2101
8522,18976,2101
8502,18976,2101
8517,18976,2101
8502,18979,2101
8522,18976,2101
8507,18976,2101
8542,18976,2101
8517,18976,2101
8522,18976,2101
8492,18976,2101
8512,18976,2101
8502,18976,2101
8532,18979,2101
8507,18976,2101
8512,18973,2101
8492,18976,2101
8507,18973,2101
8482,18976,2101
8522,18976,2101
8492,18979,2101
8522,18976,2101
8512,18979,2101
8507,18979,2101
8482,18976,2101
8497,18979,2101
8487,18976,2101
8507,18979,2101
8477,18979,2101
8512,18976,2101
8487,18976,2101
8517,18979,2101
8487,18976,2101
8502,18976,2101
8487,18976,2101
8497,18976,2101
8477,18979,2101
8482,18976,2101
8477,18979,2101
8507,18976,2101
8487,18976,2101
8517,18973,2101
8487,18976,2101
8497,18976,2101
8472,18979,2101
8492,18979,2101
8477,18976,2101
8487,18976,2101
8467,18976,2101
8497,18979,2101
8467,18979,2101
8497,18976,2101
8487,18976,2101
8512,18976,2101
8487,18976,2101
8492,18976,2101
8482,18979,2101
8507,18979,2101
8487,18979,2101
8492,18979,2101
8487,18976,2101
8502,18976,2101
8462,18979,2101
8487,18979,2101
8487,18976,2101
8507,18979,2101
8492,18976,2101
8502,18976,2101
8477,18979,2101
8492,18976,2101
8467,18976,2101
8487,18976,2101
8462,18976,2101
8487,18976,2101
8467,18976,2101
8492,18976,2101
8477,18976,2101
8492,18976,2101
8462,18976,2101
8477,18979,2101
8477,18976,2101
8482,18976,2101
8467,18976,2101
8492,18976,2101
8467,18979,2101
8492,18976,2101
8462,18976,2101
8477,18976,2101
8472,18976,2101
8477,18973,2101
8457,18976,2101
8477,18979,2101
8453,18979,2101
8482,18976,2101
8462,18979,2101
8472,18976,2101
8457,18976,2101
8472,18973,2101
8453,18979,2101
8467,18976,2101
8457,18973,2101
8487,18979,2101
8467,18979,2101
8472,18976,2101
8433,18976,2102
8457,18976,2101
8438,18976,2102
8462,18979,2102
8457,18976,2102
8472,18976,2102
8457,18979,2102
8462,18976,2102
8448,18976,2102
8467,18976,2102
8457,18976,2102
8487,18979,2102
8453,18979,2102
8457,18976,2102
8443,18976,2102
8453,18979,2102
8448,18979,2102
8472,18979,2102
8457,18976,2102
8467,18976,2102
8443,18973,2102
8462,18976,2102
8443,18976,2102
8457,18976,2102
8438,18979,2102
8457,18976,2102
8443,18979,2102
8453,18973,2102
8443,18976,2102
8467,18976,2102
8457,18979,2102
8477,18976,2102
8457,18979,2102
8462,18976,2102
8443,18979,2102
8453,18976,2102
8428,18979,2102
8457,18976,2101
8448,18979,2101
8457,18979,2101
8448,18979,2102
8457,18979,2102
8428,18976,2102
8453,18979,2101
8433,18976,2101
8453,18979,2101
8433,18979,2101
8433,18979,2101
8413,18976,2101
8453,18976,2101
8433,18976,2101
8443,18976,2101
8418,18976,2101
8443,18979,2101
8418,18976,2101
8433,18973,2102
8408,18979,2102
8418,18976,2102
8408,18976,2101
8443,18976,2102
8428,18979,2102
8433,18979,2102
8418,18976,2102
8433,18976,2102
8413,18979,2101
8433,18976,2102
8418,18979,2102
8428,18979,2102
8428,18976,2101
8428,18979,2102
8423,18979,2102
8428,18976,2102
8408,18979,2101
8438,18976,2102
8408,18979,2102
8428,18979,2102
8398,18976,2102
8413,18979,2102
8398,18976,2102
8433,18979,2102
8433,18976,2102
8433,18979,2102
8408,18976,2102
8428,18973,2102
8398,18976,2102
8408,18976,2102
8398,18976,2102
8433,18976,2102
8403,18976,2102
8413,18976,2102
8408,18976,2102
8413,18976,2102
8403,18976,2102
8433,18976,2102
8408,18979,2102
8428,18973,2102
8393,18976,2102
8413,18976,2102
8403,18979,2102
8418,18979,2102
8408,18979,2102
8418,18979,2102
8408,18973,2102
8428,18976,2102
8413,18976,2102
8433,18979,2102
8428,18979,2102
8448,18976,2102
8403,18976,2102
8418,18976,2102
8408,18976,2102
8428,18976,2102
8408,18976,2102
8428,18976,2102
8408,18976,2102
8423,18976,2102
8393,18976,2102
8418,18976,2102
8403,18979,2102
8418,18976,2102
8398,18979,2102
8418,18979,2102
8403,18979,2102
8403,18976,2102
8393,18979,2102
8413,18973,2102
8393,18979,2102
8418,18976,2102
8393,18973,2102
8408,18976,2101
8388,18979,2101
8408,18976,2101
8388,18976,2101
8403,18979,2101
8388,18976,2101
8388,18979,2101
8373,18979,2101
8393,18979,2101
8363,18979,2101
8383,18976,2101
8368,18979,2101
8393,18979,2101
8373,18976,2101
8383,18976,2101
8363,18976,2101
8378,18979,2101
8363,18976,2101
8383,18979,2101
8358,18979,2101
8368,18976,2101
8338,18976,2101
8368,18979,2101
8368,18976,2101
8388,18976,2101
8353,18976,2101
8378,18976,2101
8348,18976,2101
8378,18979,2101
8348,18979,2101
8373,18976,2101
8358,18976,2101
8373,18979,2101
8368,18979,2101
8398,18976,2101
8368,18976,2101
8368,18979,2101
8363,18976,2101
8383,18979,2101
8363,18976,2101
8383,18979,2102
8343,18976,2102
8363,18976,2102
8348,18979,2102
8363,18976,2102
8348,18976,2102
8368,18973,2102
8378,18976,2102
8393,18976,2102
8373,18976,2102
8378,18976,2102
8348,18976,2102
8358,18979,2102
8348,18976,2102
8388,18976,2102
8363,18976,2102
8398,18976,2102
8363,18976,2102
8358,18976,2102
8353,18979,2102
8378,18973,2102
8353,18979,2102
8373,18979,2102
8353,18973,2102
8373,18979,2102
8358,18979,2102
8368,18976,2102
8353,18979,2102
8353,18976,2102
8333,18976,2102
8353,18976,2102
8348,18976,2102
8363,18976,2102
8348,18979,2102
8368,18976,2102
8358,18976,2102
8373,18976,2102
8328,18979,2102
8343,18976,2102
8333,18976,2102
8358,18979,2102
8348,18976,2102
8358,18979,2102
8323,18979,2102
8343,18979,2102
8318,18976,2102
8343,18979,2102
8338,18979,2102
8363,18979,2102
8343,18979,2102
8348,18976,2102
8333,18979,2102
8348,18976,2102
8328,18979,2102
8353,18976,2102
8343,18976,2102
8353,18976,2102
8328,18976,2102
8343,18979,2102
8328,18979,2102
8353,18976,2102
8338,18979,2102
8348,18979,2102
8328,18979,2102
8343,18976,2102
8318,18976,2102
8343,18979,2102
8323,18979,2102
8348,18976,2102
8318,18979,2102
8328,18979,2102
8313,18979,2102
8323,18979,2102
8313,18979,2102
8333,18979,2102
8318,18976,2102
8343,18979,2102
8318,18979,2102
8333,18976,2102
8318,18979,2102
8328,18976,2102
8308,18979,2102
8333,18976,2102
8328,18976,2102
8338,18976,2102
8323,18979,2102
8338,18979,2102
8308,18976,2102
8328,18976,2102
8318,18976,2102
8333,18976,2102
8303,18976,2102
8323,18976,2102
8313,18976,2102
8323,18979,2102
8318,18979,2102
8343,18976,2102
8323,18979,2102
8328,18976,2102
8308,18979,2102
8318,18976,2102
8303,18979,2102
8318,18979,2102
